Username,Full Name,Followers,Following,Bio,Websites,Posts Count
kellygorj,Elina Kelly,14,327,oleiragem Pura mkee',3,177
chapmantxb,Tammi Chapman,19,323,aa,4,167
natalyawil,Natalya Wilkinson,17,325,weLC]ME to Mi W]RLd!,1,58
thanheks,Thanh Richard,9,333,just a rap group based out of nc making gret music trying 2make it 2 the next leve!! so show some love 2 all of the artists on the label: #teamfollowback,5,189
jesicagooduj,Jesica Good,23,341,i love mistletoe @justinbieber i so proud of you. @justinbieber follw me please and my dream comming true or retwet a tweet from me ?$??,1,53
villarrealtddc,Magdalena Villarreal,12,333,aa,3,129
sherlenewill,Sherlene William,22,540,"My name is satyam . I am experienced in Wep Applications(php,mysl,juery)and Online Marketing for 6 years.",0,32
mcintyrefa,Felicidad Mcintyre,15,520,Wats here tah ay?,3,48
floyavmzg,Floy Lara,17,536,aa,4,105
samanthaxejlr,Samantha Riddle,17,325,never egret something tha once made you smile.,1,99
shanellqcr,Shanell Phelps,23,354,aa,0,180
whitleygille,Whitley Gillespie,17,314,Purveyors of the annual BCIC-New Venturs Competition for start-up tec entrepreneurs in BC,3,56
minhkramercft,Minh Kramer,18,302,"I amsuch a bieberholic x I love performing arts, I love actings. Drama is actually my life. My two nspirations are Justin Bieber and Nelson Mandela.",2,36
orajb,Ora Klein,10,293,MyLove: @drake #TeamCapricorn #TeamHrperKing  #FrankOcean #TeamDarkSkinned,0,121
linniemillsye,Linnie Mills,30,535,i loe u more than u d.. :(,2,85
silvaexcg,Bryant Silva,20,333,"'Last name ver, first name greatest",0,79
campbellpplb,Long Campbell,18,326,http://t.co/RNZWqIxAcR http://t.co/o7HfGVLMAC,3,163
jensenomgpi,Frankie Jensen,13,314,''Garotinha Feliz'' Que vê o mundo de uma maneira diferente. Mais que é mito sonhadora!,1,120
janenmy,Jane Conner,27,361,"Founder & CEO @_Promogroup_, an international multi-media comany. Passionate about BSS, Social edia, Cars, Gadgets & Sports...",1,197
guerrerohpi,Katrice Guerrero,12,327,#TeamtHaBaddest TeamAndroid #TeamCancer #TeamInstantFollowBaqk #TeamFollowBaqk ... #Oovoo/Skype- Allypooh10 #FB- Allison Lady'Bos Wellons,2,151
banksehjfl,Ela Banks,15,322,"Discover the true VALUE of SEO and how to apply it to your busines to get more customers Connect on Twitter, Linked In, or via our website.",2,75
telmahatfieldzg,Telma Hatfield,14,317,~Forever BELIEBER C: e Amo @justinbieber you're the best~ I am sexy Bitch ;)  http://t.co/oTJuS4JWdb,3,166
gidgetxxxaf,Gidget Grimes,18,347,Prod to be an Aerican.,5,30
sagepenningt,Sage Pennington,15,322,"Com licença, gostaria de dizer que é muito fácil um pessoa tá aqui dizendo qualquer coisa, sendo qe eu tou falando qualquer coisa.",3,102
howardpkoxe,Howard Cruz,14,314,"I'm a mom of 3, a freelance writer,Community Manager @resonatesocial and a gamer geek at heart:)",4,179
odaoxrw,Oda Vaughn,13,307,Seren Moique The SWEETEST BITCH You Will Ever MEET (: #TeamFollowBack,0,187
garycraftxsvjn,Gary Craft,17,319,aa,1,105
burkeqz,Fallon Burke,14,361,All beautiful and noble qalities have been united in me... I shall be the fruit which will leave eternal vitalty behind even after its decay.,3,70
kourtneyrichve,Kourtney Rich,17,313,aa,1,197
riversdsplr,Walter Rivers,15,338,Orkut: htp://www.orkut.com.br/Main#Profile?uid=8676764378138425512 Facebook:http://t.co/fcZu45zTIB,1,63
enochsk,Enoch Thornton,14,323,Im Ty...Wat t know more? Follow Me. #BallisLife #NPnation,4,191
beanzcpt,Marica Bean,10,292,"well I'm from Philippines!! I'm jus a normal teenage girl... ahmm actually I really do love DEMI OVATO . so I hope u follow me too, haha..",1,65
kristauye,Krista Bradford,13,347,Het officiele Vimodos twiter account. Namens Vimodos de laatste modenieuwstweets van Lieke.,5,117
evelinavelezzt,Evelina Velez,20,299,? Ella. Dominican & Purto Rican. ONE of a kind @mistakeisears2 be my duddddee?,0,182
terrelldwac,Terrell Knowles,21,276,HANDSUM man who dreams to be an acor/director and will be ;,2,167
rosyferrellutls,Rosy Ferrell,16,299,aa,1,186
rosellemosesgvc,Roselle Moses,15,324,We re a ban.,1,53
kierstenxfuv,Kiersten Eaton,17,336,Love ToShare Tis & Ways To ~Profit In Photography~Creating Multiple Streams Of Income Doing What You Love!!! Please Like Us http://t.co/4D4JH0vaEe,0,128
ivaholmessxrd,Iva Holmes,19,310,Artis/Poducer/Song writer,1,131
birgitqje,Birgit Hopper,12,305,"BDAY~01-12-90 | Capricorn | FEU Graduate | Registered Nrse | IBM Employee | BB User- 229C0572 | Hobbies=Movie-Dine-Drink | folow me, let's be friends :)",4,88
nancytgu,Nancy Hicks,17,305,Blackpool is my calling....Check Website for moe....#heiscoming also onFacebook http://t.co/hHxDkeF9,4,105
griffithny,Svetlana Griffith,14,348,"Carp Diem is a quote I live by. I live each day as if it were m last b/c tomorrow is not promised to anyone. On another note follow me, please & thank u :)",0,129
mcphersonjllr,Vernon Mcpherson,17,295,follow me and I'll follw yo back :)),0,109
ramonqez,Ramon Avery,22,286,FAMU Class of 05,1,144
joetteyokax,Joette Cooley,23,323,Focuse on my angel Aliya Jalani...the love of my life :),5,49
leonardmuldh,Camellia Leonard,25,323,? You Clcked On Me Now FOLOW .,5,161
estesvob,Osvaldo Estes,17,288,aa,1,176
ayannaegkmf,Ayanna Delaney,23,517,I am getting ripped wih Hulk Hogan on te Body By Vi 90 Day Challenge powered by ViSalus Sciences.  Current stats: -40 pounds of fat and +10 pounds of muscle!,5,69
jesseniaruizju,Jessenia Ruiz,18,263,We make sure that when omeone is choosing a professional in your profession that they choose you!  http://t.co/aB5fKaET9D,3,110
clemonsoh,Herta Clemons,16,326,Beer aficionado. Published poet. Ex-competitive swimmer. Wanna-be drumme. Internet geek. Foodie. Entrpreneur-at-heart. Lover of travel & photography.,5,62
paulettesbmje,Paulette Coleman,18,305,Don't you just hate this company someimes? Join the anti-fn club!,0,137
brookswillia,Brooks Williams,18,303,Life becomes useless and insipid wen we hve no longer either friends or enemies.?,2,113
lavonamorrison,Lavona Morrison,18,324,"Public relations senir account executive, meanie and general life-lover :) Please don't bother to follow unless you are legit.Thanks!",1,136
lizetteweisska,Lizette Weiss,21,313,"A lot of pople end up unhappy, because they make permanent decisions on temporaryemotions.",0,33
mcgowanta,Naoma Mcgowan,15,294,Candies / Ice Cream / Chocolates / kisses / 06 / Decemer 25 / 1997  Movies / Horror / Black n' White / Blue / I ? MY YHABS FOREVER!,4,58
blancadx,Blanca Bradley,25,318,"I am all about posiivity, love and innovatio.",5,93
dorothyjaco,Dorothy Jacobson,16,336,htp://DailyTipsPro.com - Daily Dog Trainng Tips And Tricks - Enjoy!,2,86
brianneortiz,Brianne Ortiz,17,323,I'm Working So Hard I Deserve ThatVuitton.      Joe???,5,158
kenoneilltk,Ken Oneil,32,265,aa,1,185
rodgersdtguz,Elizabet Rodgers,18,301,"Im Laysiaaaaaa Maraj Bxtchessss , Google My Ass , Oly ime Yur On Dha Net Is When Yuu Google My Ass !",4,51
tobiemarquezaht,Tobie Marquez,18,314,"Sit right ther, smie, no.. just stay there.",4,159
alysecujb,Alyse Young,17,322,"Pblisher-Women's Journal Magaine, County Woman Newspapers",4,149
sheryllcoleyv,Sheryll Cole,14,305,"My Vision Aid We ae happy to announce the opening of My Vision Aid Store which carries the latest in low vision equipmen,",5,172
charitaad,Charita Gamble,15,321,Follow my Life At: http://t.co/c6Rl9mIW#TeamPromoHard #TeamSwagPromo #TeamLakers #TeamPatriots #TamFollowBack #TFB #DMF,5,119
koreyexqoq,Korey Bradford,20,309,"#JerkinCantDie | Follow the bro's: @EyeShowerNaked , @FreshieNextDoor , MikeyOnMarZ , @xxxJBrownxx , @SwagMeOutBitch_ , @RonsterDonster",3,130
marlysbowenhe,Marlys Bowen,16,306,They call me Killer enuff said I KILL SHIT! Rude Representative to #SlfPaidICandy doing what I wan however!,0,115
harringtonnzvtp,Geralyn Harrington,9,298,Hi! I mostly sell designer name rand clothes on ebay. Check out my accounts! vballmom7507 or alex7389,5,45
haydennhkwm,Hayden Hicks,24,657,SUPERMAN ?.Photographer. Model. Panist. Masochist.,0,103
michellfoce,Michell Valentine,20,308,aa,3,32
hurleybmdis,Shaquana Hurley,18,317,I dofan-based Digital Promotions forCassadee Pope & her band 'Hey Monday',1,162
janellawoxq,Janell Dixon,13,332,"Assisting property owner looking for creative, intellient solutions to their real estate needs, and passive investors looking for attractive capital returns.",4,45
edwardscmk,Stephane Edwards,16,323,Love to earn lots of money and loves to sing nd loves to at. lol,2,101
osbornncc,Arthur Osborn,11,306,aa,5,110
andreaejbdk,Andrea Sellers,23,461,"Se você é inteligente e tem ensibilidade para transformar e interagir com a realidade a ua volta,",2,76
laruewiseqg,Larue Wise,14,326,aa,3,180
deonfernandezvp,Deon Fernandez,32,326,starting fom scratch hey_jaded is now lyravert.,0,161
petronilamssha,Petronila Norris,15,328,Inspiration for the enthusiasticaly ninspired. Bringing you daily fun for the senses with all things random & all things swag. The attraction is distraction.,1,88
delaneyntycl,Opal Delaney,16,288,"O caminho é este, tem pedra, tem sol, tem bandido, mocino, tem você amando, tem você sozinho, é só escolher, ouvai, ou fica. Fui. [Martha Mederios]",1,140
maidakimxhva,Maida Kim,22,468,Advogado / ontabilista Fundador do PT Vainhos e Vinhedo / SP.Vereador PT 1989/1996.Palmeiras,5,63
zitaweiop,Zita Dunn,17,326,Executive Prodcer- @DC75Radio,5,161
kaseydhrr,Kasey Hurst,24,320,Japanese/ American artist with two ew albums! Beame Up by Trey Beama & the sequel Wake Up Call by Metaphlow check em out!,0,37
marquezzl,Kate Marquez,15,321,~ #2C7A95,2,82
stormyljla,Stormy Graham,23,352,"Musical artist, Entreprener, ....inquiries simplemusicva@gmai.com",4,176
kandrarileyucw,Kandra Riley,22,351,"I believe in my self, catch your dream as you can, don't lose a cance, because with a chance, yor dream can be come true.",2,168
reillyucqar,Ocie Reilly,17,536,O melhor d Deus ainda está por vir!!!,2,92
watsonayvtg,Elfriede Watson,10,306,Part of 34'13 /love @katyperry soo much  I' Gleek and love The Glee Proect so much !! @marissavonB_TGP is my favorite contender !!! / Dennis Island king,1,142
edwinhoganqbz,Edwin Hogan,19,543,My name is Greg Born in Lansing that loves to find col & fun ways t marketing online.,2,168
luettafiwih,Luetta Osborn,16,292,aa,1,153
denitaduncanpdl,Denita Duncan,25,349,#RAPPER #PRODUCER SIGNED TO #SLMGSURREAL LEGACY MUSIC GROUP http://t.co/qeYWTsR1lU http://t.co/KYVwFkKvQz #teamfollowback #Detroit #teamsingle,2,151
noelklpei,Luciana Noel,16,338,StayOnPoker Your Poker Community & Top Poker revews - oker Bonus/Rakeback offers,1,199
rustymanningnt,Rusty Manning,24,626,Writer / Author of Te First Witness And Gallows Bir in Heaven,0,49
larsonuh,Della Larson,18,330,hu? what??,3,187
changqbqk,Natalya Chang,19,315,"I am a news buff, I like to keep up wth current affairs articularly the political climate.",2,157
eugeneposjr,Eugene Camacho,14,316,I Crate,4,156
aprylkaufmanfz,Apryl Kaufman,20,527,aa,5,125
socorrorob,Socorro Robbins,18,286,Começa asim: como mça do tempo e logo vira apresentadora do Fantástico,0,62
pamelademug,Pamela Tate,19,311,"the Weight loss health or physcal fitness, is a reduction of the total body mass, due toa mean loss of fluid, body fat or adipose tissue and/or lean mass,",5,60
silvasnqjy,Alba Silva,19,494,Official awn ca$h twitter page holla at me if u need sum beatz,0,53
castillogwv,Buford Castillo,23,272,Po,0,88
wardcantrel,Ward Cantrell,15,280,iim a upcoming rapper / singer / fashion desginer ...... #eamFRESHKIDD  #TeamFOLLOWBACKK!!!! #TeamMindless .. #TeamPRODIGY :) .... #TeaSWAG #ThatsWhyYouMad,3,34
mitsuergjls,Mitsue Blackwell,14,260,FLLOW My Real Page JustCallMeJazz ; ),4,118
samathayhu,Samatha Mason,13,273,"ANational Monument established in 2006 that is he final resting place for an estimated 15,000 free and enslaved Africans in the 17th and 18th centuries.",2,184
danifipnd,Dani Moody,18,309,aa,1,31
meyercy,Sang Meyer,23,624,"Redesigning people's thoughts, to get a happier, healthier and more succesful life. Enjying photography, ski, bike & Holographic Universe concept.",1,191
emanuelcherryhs,Emanuel Cherry,48,481,"W/O struggle,there is no progress.! #teamLibra collegestudent #TeamJesus  #Tattoos #FollowBACK #TeamPoetry  #Teamsingle Mentin 4 followback #TeamJamaican",4,190
jacobsdbpl,Margarette Jacobs,31,536,"Artist Development, Artist Management, Marketing & Promotions, and Event Planning. Keep God First! http://t.co/FOzUMDZc1K CEO of Sequence Enterainment Group.",0,104
chandraxvd,Chandra Hopper,16,325,We bring you an extensive onlie resource for affordable housing. We hav thousands for HUD Foreclosed homes,2,155
stokessq,Matthew Stokes,15,323,"Online marketing, social media, technology.. great design... and te occasional parenting and education bombilation.",0,63
horniyq,Stephane Horn,21,326,Web dveloer,2,60
hannatzonw,Hanna Mercado,18,310,Fb : Diego Ignaci // ttp://www.facebook.com/fockingdie,1,146
randolphtbt,Sheri Randolph,9,334,wats god ladies,0,179
garrettqct,Sid Garrett,26,500,"I love @ justinbieber much! I hope he follow,I'll never never izeruntil Jusi Bieber follow me!",5,188
vedandzj,Veda Chavez,0,2,"If yu are crazy for @selenagomez and would do nything for our diva, click follow ... --- Created: 07/26/2011",1,129
wildernmuob,Syble Wilder,25,533,Internet Marketing and Social Media Marketing. I can help you to build a successful online business http://t.co/h74xVIeY1o,2,175
lillianmdi,Lillian Houston,22,270,"Blogger, Author, Founder of travel website, ostcards From Millie. Passionate about Sydney & m family. Love to travel, eat, write, travel some more.",3,82
shanekaeoyp,Shaneka Todd,23,342,.D.A???,0,80
mcclureygmd,Rudolf Mcclure,11,294,Eu prefiro ser / Essa metamorfose ambulante / Do que ter aquela velha opinião / Formada sobrtudo ?,4,148
pegdjj,Peg Hensley,26,302,#TamMichigan #TeamViros #TeamPolo #TeamLevis #TeamSkywalker,2,56
carasmbtx,Cara Levine,21,316,C.E.O of L.I.F.E MUSIC ENTERTAINMENT.I love my family and I love L.I.F.E. I Bleed partan Green!,4,192
pottsafv,Lauri Potts,18,685,Niannnnn,4,87
elizabetoolxw,Elizabet Graves,11,302,Singer / Daner / Modl,1,71
osborneamtp,Lin Osborne,18,365,#Sntaeplaude,3,182
maystjipw,Sarai Mays,23,306,aa,0,51
faulknerllnxf,Elton Faulkner,15,268,aa,0,180
lakendramq,Lakendra Hendrix,28,535,Compton (raised)  / Clifornia (born) /University of Southern California (student) / Track & Field (athlete) / USA! (pride),5,193
ellisonvtx,Amiee Ellison,15,284,Türkiye'nin teknolojiBlogger'i. Bu hesap @mrtlbyrk tarafindan yönetiliyr.,3,119
hurleyyrwpa,Lucienne Hurley,20,280,"Engineer,Dancer..Joind twitter to make new international frndz n get a hang of new cultures!! The tym i spend on Twitter i mite as well do  PhD on Twitter!!",3,158
beckiehayne,Beckie Haynes,12,317,"Lovinq Colleqe , Family , & Friends Follow Me! -RiP Grandma , Missinq & Lovinq YOU (tears) .You will always be in my heart! #iloveYOU .. '",1,49
berrygarri,Berry Garrison,20,332,aa,0,69
clarettamavdi,Claretta Chambers,24,294,"We set up this account to do thee things. Number on, bring you tweets. Number two provide you with followers. And number 3 well.... fuck it I don't know.",0,80
allinehardind,Alline Hardin,14,319,aa,3,168
blakexsjro,Peggy Blake,10,297,Holaaa soy super simpatika y tierna. ',0,147
lutherwalterow,Luther Walter,16,318,"i don t know.......UM ATLETICANO QUE AMA MITO ESSE GALO..E DEUS ACIMA DE TUDO,CLARO",5,47
simonelowezddsa,Simone Lowe,18,267,iPromo. (Follow& Get a Follw Back),0,112
browningeafy,Jacquelin Browning,17,313,"Sharing #infostudyabroad, scolarships, exchange, transfer programs, etc. Feel free to mention, RT and dm as i ould follow back :D #FOLLOWBACK",4,50
rossydpot,Jenny Ross,18,325,http://t.co/Md6lwf4T Something Catchy Possibly,4,170
harveyhaneyss,Harvey Haney,9,264,"I like anme, judo, karate, tinkering on he computer, rock, J-music.I speak Portuguese, English and Japanese.",4,108
palmersukk,Gisele Palmer,24,336,"Wtf? Are u kiin me? Jelena? Justin + Selena= Not met 2 be 2gether! Selena, dear fuck urself.",4,31
dignawynntnmjk,Digna Wynn,14,302,OHH spera ! tie uma visão !,1,162
natalyanj,Natalya Small,13,327,"Earning money is a virtue, poverty the way ot of an share to more people, it is the virtue of virtues.",5,98
lynchkvqi,Olga Lynch,23,310,rketing,5,134
marshalltumdl,Harry Marshall,17,308,Coe &get it,1,109
hubbardsb,Ayana Hubbard,11,345,If you Lurk; Ull Get Your Feeling Hurt ; #TeamMixed  #Teamretty  #TeamIDGAF #Teamsingle ..... http://t.co/GU0sbqL5aI,0,142
opheliakbaih,Ophelia Bennett,18,266,The only way to achieve the impossible is to believe it ispossible. –Charles (Alice in Wonderlnd),1,58
ivorydavidavx,Ivory David,16,275,Mangerof luxemanagement.,3,134
kanemunps,Barbra Kane,20,313,I LOVE Jstin Bieber !,1,93
elvinwhitehea,Elvin Whitehead,13,320,aa,5,56
jodydavisgzls,Jody Davis,17,262,#TemFollowBack #Autofollow #iFolloBack #Teamiphone,4,181
longick,Nisha Long,17,304,"Writer: art, ulture, lifestyle, desin",4,133
jeffreygrj,Jeffrey Taylor,12,269,i a movement that encourages people to take up their inerests and hobbies more seriously than ever and aids u in living life to the fullest !!,5,190
ardenmcleankdzl,Arden Mclean,16,328,aa,3,131
blakeiww,Hayden Blake,16,289,First Mai footall player #Doinitbig\,2,95
millerqr,Lurlene Miller,22,668,aa,4,137
rosariozqj,Rosario Obrien,18,308,I chase meaning not happiness. I'm a Deep Thinker. I ake moderatesips of humor.  I love wisdom. I’ll listen. I define who I am. It's all about serving others.,4,165
oneidaspearsdpa,Oneida Spears,20,326,Social #Marketer and #Promoter. 2000 new twitter #followers htp://bit.ly/oDR5JT Promot your self to 130k followers : http://t.co/z6nMqMpi,3,184
cantupzquj,Somer Cantu,16,315,aa,3,143
deandrepp,Deandre Kramer,14,293,The oneabove motivates me....#TeamFollowBack #SneakerHead #GOD,0,62
huberghxxg,Antonia Huber,20,287,I AM A VER UNIQUE PERSON,3,193
collierdpb,Ahmad Collier,21,514,the firt official twitter of James Maslow army wil be here to help and support for James Maslow and #bigtimerush guys! Go Follow : @JamesMaslow,5,101
erickavtf,Ericka Paul,13,282,"Belieber, LilRocker and Directioner @JustinBieber  @ReeceMastin @OnDirection are my life  ? ? my twitter besties are tanyap_ @Noemskiesss #swag",4,73
chavezafc,Nora Chavez,15,274,"ORGLLOSO de ser Venezolano!! Biografía no hay, porque ni soy Simón Bolivar, ni Andrés Bello! No doy mi Pin no porque no quiera, sin porque no tengo!",2,169
petersonlpag,Mamie Peterson,14,307,I write about screts to succeed with ating.,2,120
marquitamitc,Marquita Mitchell,18,297,ey im emma im a massve fan of JUSTIN BIEBER,5,135
fowlertthn,Chasity Fowler,25,269,ul,0,82
cardenasvdk,Marx Cardenas,17,303,"I AM! Trailblazer, entrepreneur, martial atist, heath/organic fiend, friend, writer, thinker, feeler, lover, connecting about our spiritual evolution.",4,172
lavadariosctpy,Lavada Rios,15,319,BAD is whatBAD does . Gt a main thang & he trained . Need I say more ?  #OGOD #TeamburryCEO #TeamSOS,5,108
particiaikz,Particia Erickson,12,272,"Waste your im at my web site, http://t.co/lJQqg83o. Play Picture Sudoku or free Flash Games",4,31
nancikimrcx,Nanci Kim,18,284,"gência de turismo. Conheça nossos serviços: passagens aéreas, pacotes, cruzeiros, seguros, aluguel de carro e muito mais. Entre em contato coosco.",2,104
piercefnhjj,Dakota Pierce,18,277,#TeamAutoFolo,0,167
julieannizyy,Julieann Rosario,15,308,"Feminist, self-confidentand hard to handle. Writer-reader-escapist. Born to run with the woles.",2,43
andyemersonvz,Andy Emerson,20,313,STRAIGHT FROM THE DMV AND ILOVE WHAT I DO &WHERE I AM FROM TRUST ME BALDHEAD4LIFE!! THE NOISEMAKER NATION IS REAL!!,1,47
lauranflynnmylw,Lauran Flynn,19,267,I don't thinkmy support for him @justinbieber neve will end,3,57
conneryz,Addie Conner,19,319,#TeamYankes #TeaIDGAF,2,96
fryuw,Rosalia Fry,13,341,Hip-Hop & House DJ-Rapper-Blogger-Producer|954-Soflo|Business Majr at BC|Future Gatr|Mr. 420,3,138
eladiafu,Eladia Blankenship,19,228,The fe Of Sin -,5,153
wilbertpnhai,Wilbert Sosa,21,289,I lov @SISKAAAAW ),0,48
ardithbonn,Ardith Bonner,21,284,aa,5,156
junkoegbc,Junko Figueroa,15,317,"... Viva paa topar qualquer parada, e não para parar em qualquer opada ...",1,175
bridgettsamps,Bridgett Sampson,16,299,Kidrahl: My baby / Jason Deeps: My school boy / Jason McCann: My ba boy / Shawty Mane: My rapper / Justin Bieber: My inspiration ? I'm a Brazilian Belieber.,5,184
leanxiipb,Lean Freeman,16,293,Si Te Sientes identificado Da RT  Retwee #VidaDelFeo,3,126
jacindaqiybw,Jacinda Holloway,19,298,#T,3,136
zackctsw,Zack Hull,14,289,aa,3,191
babaravsshx,Babara England,23,288,Loves te sunshine and prays fr more humanity around. Share the goodness guys!,1,120
margieloveqhknr,Margie Love,19,280,"Supercar Customisation andTunin company servicing Audi, BMW, Bentley, Ferrari, Lamborghini, Maserati and many more",5,192
laylazamorafm,Layla Zamora,10,281,Love you like a love song... #Selenator.  Concert Selena Gomez : 06.21.2011 & 07.25.2011 !!                                            Mont Carlo: 09.1.2011,4,127
bertbirdbonx,Bert Bird,12,314,"& I hear her name's pretty, from a different Continent( #TeamBLONDEEBATCHH #TeamBALLERINA #TeamCHEER BG: @TyThe_GREAT ? Bestfrendd: @jetCEDder",2,95
geraldslkb,Gerald Abbott,21,255,If youre reading this.... YOURE BEAUTIFUL..FOLOW M& I,1,35
eveliazi,Evelia Watson,17,295,"blogge, web designe, social chick",0,87
nikkisloanajvbg,Nikki Sloan,10,266,"DJ_Daxsen (DJ, Producr,Remixer). Superhero at day,DJ at night, Verified Account  http://t.co/D2K1Znax http://t.co/hx2IQJBr",4,102
nicolastronglj,Nicola Strong,16,305,aa,0,80
brandayz,Branda Pope,12,307,drifting throug this time/space imension,3,162
christaclayto,Christa Clayton,14,263,folows back. http://t.co/SabpvpZBDK,3,186
yerkd,Yer Johns,14,285,I...Am freakishly awesome. That is al. Y?? O??? ??? O????. Embrace the love guysssXO.,2,78
henryyfl,Melissa Henry,16,302,follow is ee fllow back. x,3,178
woodwardysqe,Margery Woodward,17,267,Vina Syafarina Fatrin | 1 JHS | 4 January's my birthday? | Mention for follow back! | I?MomDad&Brother&ister | PIN? Ask me! | @Gaemgyu???,2,40
brigitteqa,Brigitte Franklin,18,267,I'm a musican ooking for a break!,1,63
reynoldsboj,Frida Reynolds,22,279,assistant Film/Music omposer for @plies @supamanbeatz Ive done tracks for top hip hop artist and major movies 19 and making a future and my family roud.,0,91
johnspvdr,Shawn Johns,15,270,The one an only I.C.E. Byrd boss,5,56
andresrizw,Andres Fitzgerald,18,267,OLLOW M ;),5,169
alexanderkjnye,Alexander Noel,15,301,orn in Checkoslovaia.,2,158
vangqrfvt,Easter Vang,15,276,http://t.co/XOU0JAPq; http://t.co/70OaXbz1,4,92
irmgardmeyer,Irmgard Meyer,8,259,E&I and MIS at @SFUBedie; on Exchange at @NUSingapore | Advisor SIFEsimonfraser | @SFU Vancouver BC | Lifeguard | #BCLions and #redwings fan,3,48
velezjti,Man Velez,6,245,life´ a bitch bu i deal with it...,3,199
micasyya,Mica Fuentes,20,288,they like tem girls up top frm the bee-kay.Singer/Songwriter.Ambitious beauty.,5,136
sherleynobleh,Sherley Noble,16,277,aa,2,54
lashelltategql,Lashell Tate,13,262,#TEAMfollowBACK #TeamBANDS #TeamSHITTN #TeamLOYAL Sports funny stuff and money if u like anyoe of those we can be cool AF! & My Dawg Lamarra[= my Bestfriend,5,114
judyforbeswzy,Judy Forbes,12,307,No need of one ust make love to my follow button,4,173
nealkellerdldij,Neal Keller,16,303,"I Make Music from Situations in my Life and True Emotions So I Guarante that you Wont be Disappointed. Please Fllow, its Free",3,145
roseanneltn,Roseanne Allen,12,278,aa,3,99
warnerprogw,Kelli Warner,18,270,aa,2,74
eviaqd,Evia Walker,24,270,"Life´s so hard, so be strong.None is perfect.",5,162
thedawhitfield,Theda Whitfield,12,288,aa,5,148
jasonpbk,Jason Cortez,16,262,student. 20 years young. Junior. intrnationalrelations major.    geeet it! :),2,140
rodahix,Rod Rosales,7,241,U follow me - I folow  :),2,33
chinarkv,China Serrano,23,307,Where Geek Meets Got. Podcaster. Blogger. Member of the Legion of Tangent podcasting syndicate. Gothic columnist and reviewer for http://t.co/b39jMK2v,1,64
larainemcfar,Laraine Mcfarland,12,272,??Follow Me G0rge0us?? I? @chrisbron @mombreezy Follows Me!!! #TeamBrezy #DMVLadies #TeamWaka #TeamMinaj #TeamGetMoney #TeamPrettyGirls #TeamAndroid,3,76
caronfowlerzjmn,Caron Fowler,19,272,htt:/www.youtube.com/user/zachja637fly,1,150
willettehay,Willette Hayes,16,273,"I love t Act, Sing and Dance",1,159
freddamccrayq,Fredda Mccray,17,288,Tweeting thesongs that even though they hurt we still listen to. #LoveSongSuck #ImissYou,4,154
lanniehensle,Lannie Hensley,22,260,i'm smple and friendly :)) 17 yrs. old Sophomore College Student in AMA Computer College,4,45
dominicapucket,Dominica Puckett,11,280,teamollowback,4,55
gamblebhjy,Claudia Gamble,16,299,"We provide custom creations of wedding flowers,wedding bouquet, anniversary floers,birthday flowers,funeral flower,flower arrangements. Florists,Sugar Land Tx",1,166
cohentrqz,Ezekiel Cohen,21,279,"News and updates from Singig Drago, publishers of authoritative books on Tai Chi, Qigong and body work for health, wellbeing and personal development.",2,34
ariellemwp,Arielle Rodriquez,17,287,PF THE CREOLEKANG DREAMTEAMFLYBOY FLIGHT SQUAD http://t.co/myqWxYLz,2,86
irazamoracta,Ira Zamora,17,316,aa,4,147
grimeswjacz,Christeen Grimes,15,274,"Folow Us, We Wll Follow You back.. :)",2,170
bernadettevlk,Bernadette Hull,17,283,WeightLoss SurgeryChannel,3,189
galezhxns,Gale Duffy,20,295,aa,1,126
osborndqge,Desmond Osborn,18,320,Check out my blo on http://t.co/tLalUWt1E7,2,181
dellaklinewpr,Della Kline,13,294,aa,5,98
eunazoq,Euna Wright,23,263,"love music, skateboarding, DA LORD!!, ancing oh . . and ma haters :D!! free spirited & loves to have fun!!",2,67
richapjp,Serena Rich,15,316,"Nosolofreak, todo tu ocio sin pelos en la lengua. arevista que todo friki esperaba.",2,50
grahamjv,Virgilio Graham,16,288,Creator of @DiablosCorner Network | Founder Of the @FashionJunkiez Lifestyle Brand| Recording Artist | Etrepreneur,4,171
anneliesecant,Anneliese Cantrell,12,290,tryna be  uture rapper and tryna live a big dream I always had since kindergarten just tryna live it up,4,47
shasimsqjb,Sha Sims,16,302,Fanglin' @justinbieber is what im best at.,5,186
rosarioaxeub,Richie Rosario,19,313,Ordem e proresso blablablaba,2,125
corrinnevuzxh,Corrinne Espinoza,22,274,hye guys ! my full name is Annissa but my friend call me Nysa .m 14 years old .born on 29 December 1997 ..just followed me :),4,182
justicemnv,Lita Justice,18,272,#folowbck,4,135
klineterd,Mi Kline,20,276,ul,2,182
victorkfsn,Victor Hawkins,18,301,pa que iso?,2,188
yeejdl,Yee Doyle,16,314,aa,3,137
garrisongce,Venessa Garrison,22,278,"#6 On Miami Heat,You May Know Me By My Inexcuseble Hirline,Parody Acc",5,139
adelaidehowelli,Adelaide Howe,15,289,"Holiday Caravan Par in the Vale of York, North orkshire. Lodges, Holiday Homes & Static Caravans For Sale. Touring and Motorhome Caravan Park.",5,78
thanhptzi,Thanh Franco,16,331,nama u yuni elida,1,57
