Username,Full Name,Followers,Following,Bio,Websites,Posts Count
ale_pilli,Alessandra Borroni,93,360,"Mi hai salvato la vita, sì proprio tu, e la vita da quel giorno mi è piaciuta di più e non sai, non sai quanto bene mi fai. Sei tutto. @marcoofficial ",2,33
TittiBartoli,Giovanni Bartoli,171,373,"❤ ⛳Golf, Art, Bike and Love. ⛳ ❤ http://t.co/sjm0OfN2",1,32
arienti_andrea,Andrea Arienti,181,173,Faccio suonare la musica italiana a Radio Italia Solomusicaitaliana. Mi piace l'azzurro specialmente se accostato al nero,0,49
PiergiorgioDolc,Piergi,123,148,per la libertà di vivere e di essere come si vuole!,2,60
BlaZebra,Nel Nico we trust,137,524,'Noi siamo come il Lussemburgo...ci governiamo da soli'http://t.co/FHUeT6Ii,0,96
Mr_Duroy,Pietro,88,70,"La vie n'est pas en noir et blanc, la vie est en or.",3,47
ElisaBarza,Ely,13,167,"mamma, donna, moglie!...innamorata della VITA!",1,52
nadialbert,nadia albertoni,58,253,insegnante,2,68
GiovanniNeri89,Giovanni Neri,14,27,studente\cazzaro,1,9
Ale_Giannelli,Alessio Giannelli,19,51, «La bigamia è avere una moglie di troppo. La monogamia lo stesso». Oscar Wilde  ,0,50
Daniele7Kurt,Daniele Bertagna,32,112,"B&S supporter, poeta, esteta e da oggi artista",0,30
pillopoulos,Andrea Gennaro,79,364,tifoso antichista,2,93
donFrancescoV,Francesco Verzini,107,99,Felice di essere cristiano. Sacerdote da pochi mesi. Motto: Risparmia il fiato e annuncia il Cristo! http://t.co/VcGOqHKSnb,1,86
amar_cotti,Marco Andreotti,98,245,"studente di management, nei prossimi 3 anni commercialista. amante della bella vita. la mia libertà finisce dove comincia la vostra, agite di conseguenza",0,30
SCenicola,silvia cenicola,25,31,"mi chiamo silvia e sono felicemente sposata con roberto ed o una figlia di 13 anni,lavoro come badante sopratutto con gli anziani e non.",0,86
BaCiardiello,BarbRa Ciardiello,46,288,From Milan or NaplesI study Interior Design @polimi,2,83
luxluciaaa,Lucia Falcone,18,100,"Si dice vi siano vite unite fra loro nel tempo, legate da un'antica chiamata, che riecheggia nelle Ere",3,36
catmankee,Luca 'Keeno' Olivari,281,599,"#Rockabilly rocker. #MotoGuzzi (#Guzzi) owner & #biker. #Rugby (#rugby_pazzi), #comics, #formula1, #motoGP, #SBK, #tattoos & #movies addicted.",1,5
raeltom,Tom rael Landa,8,43,amo la musica lo sport il cinema.,1,86
marco_uk_,Marco M,81,253,Surprisingly entertaining and refreshing tweets for such a boring life!,2,39
Flavia1105,Flavia Casanova,150,179,Sono nata e vivo in provincia di Genova;da piccola decisi di tifare Cagliari e continuo a farlo anche se non ho mai messo piede in Sardegna...,2,96
RebolRibo,Marco Ribolla,39,63,Fascinated with the unknown..what's in the future?,1,92
SilvioNuzzo,Silvio Nuzzo,145,269,"La mio bio in 160 caretteri ? Ma stiamo a scuola? Amo il basket e la musica,sono un appassionato Apple e..niente:seguitemi e non ve ne pentirete :D#ForzaMilan",0,78
THEREALCOMA_,Coma,22,69,"Rapper, singer / PE MCThe sky's the limit!",0,87
AlexiaM93,Alessia Morabito,92,540,"Complicata, ma semplicissima per chi mi conosce bene! ❤@brussergi/♥London",0,18
GiuliaLaraspata,giulia laraspata ,269,992,troppo poco spazio per descrivere la mia altra me e la sua pazzia!,3,20
Pep_Danna,Giuseppe D'Anna,76,274,"Quasi ingegnere elettrico, siciliano, forza inter e #DAICAZZO!!!",0,24
LucaMglrn,Luca Migliorini,74,166,"Socio di @2viLug, sassofonista di @bandapovolaro",0,85
E_Iannello,Eugenia Iannello,76,179,Ingegnere libero professionista votata allo Sviluppo Locale,1,73
Degenerato1984,Degenerato1984,72,200," La felicità umana non sembra fosse inclusa nel disegno della creazione, siamo solo noi, con la nostra capacità di amare, che diamo significato all'universo..",1,21
chiarazanni5,chiara zanni,35,76,fat bottomed girl,2,5
Charlie15260837,Charlie,15,90,la mosca bianca,0,55
avvelenato1970,avvelenato1970,1000,1842,L' angoscia e un pò di vino,2,22
frankmorner,Francesco Morrone,13,41,citizen of the world,3,1
Manux08Manuela,manuela ,243,904,Ever tried. Ever failed. No matter. Try again. Fail again. Fail better.     Samuel Beckett,3,88
fanellifederico,Federico Fanelli,58,207,"Vivo tra Milano e Pavia, studio giurisprudenza, amo la musica, l'arte e la letteratura, appassionato di storia antica. Seguo con fervore la politica italiana.",3,74
IlariaSchibuola,schibi✌,277,403,"e riconobbi il tuo sguardo in quello di un passante, ma pure avendoti qui ti sentirei distante",1,10
EvaVigoni,Eva,541,276,"Autentica,dal 1996.L'unico modo per fare esperienza che non è possibile fare concretamente è attraverso l'arte e la letteratura. cit.| Fan di @NekOfficial",0,41
lucia_marziali,Lucia Marziali,55,129,"Maniaca della tecnologia, il web sempre in punta di dita, la politica è il mio chiodo fisso",0,37
LaviniaL1982,Lavinia Li Calsi,35,105,Dott.ssa specializzata in Pedagogia sociale e interculturale,2,87
OlimpiaClerici,Olimpia Clerici,32,145,"Amante degli animali, del teatro e dei documentari!! ",2,12
laurapuntogi,Laura Galassi,11,49,non c'è più niente da fare..,3,97
GERANIO59,marina,28,97,"amo molto i fiori, ascolto molto la musica di ogni genere specialmente :musica italiana e alcuni artisti stranieri tipo gli U2, Robbie Williams. Coldplay, ecc..",0,97
Matematica_Ila, ღ Chanel ღ,21,118,"Vincere non è importante, è l'unica cosa che conta!",0,7
antonmax67,ErConteMax,2,6,"Non credere a chi, con aria sopraffine ed un'alzata di sopracciglio, vuol farti credere che lo streep-poker sia roba fuori moda.",0,79
croceagnello,croce agnello,5,12,cogito ergo sum,1,29
_Qualunquista,IlQualunquista,45,173,Thank god it's friday.,2,44
Supremacyyyyy,Vetra S. ✘ ✘ ✘,734,808,"Things I need to live: Green Day, Food, Water, Green Day, Friends, Family, Green Day, Music, did I mention Green Day?",1,73
Rejohnme,Andrew,120,301,"Man from Bergamo, 22, Studying Law in Milan. Interested in Football, Tech, Music and Movies.",3,99
klaudietta83200,claudia bianchini,150,95,La vita è fatta di piccole cose..,2,30
Sebas_Gabbi,Sebastiano Gabbi,84,402,Rugby player for Alghero Rugby 1975,3,66
Francesfioretta,FrancescoFioretta,199,188,Living in Italy but loving the States. Lavis-EastBridgewater ,1,75
Andres_Dori,Andrea Farronato,63,187,a dreamer!,3,78
tinamarty89,La Marty,125,235,"Bisogna saper ridere di se stessi. Dopo che sei inciampata e caduta davanti a tutti, devi essere la prima a ridere. Così ci si ama un po' di più! ;)",1,36
leofoschini,leonard,23,55,"Non mi piacciono i pregiudizi, cerco sempre di sentire le due campane. ",1,10
Gius_Quaranta,Giuseppe Quaranta,67,555,Studente ed appassionato di calcio...,0,24
CCagnan,Caterina Cagnan,3,18,"I'm afraid to take a bath when I'm home alone. The water flows noisy, so I can't hear the maniac breaking my lock.",2,92
Rosy_ro90,Rosita,41,45,VoglionoCheScrivaQualcosaDiInteressanteSuDiMeMaProbabilmenteSuDiMeNonC'éProprioNullaDiInteressanteDaDirePeròSonoRiuscitaAlmenoARiempireCentosessantaCaratteri,2,9
IlariaPitotti,Ilaria Pitotti,314,659,"Poker player, donna di scienza, fashion addict. E tutto in una persona sola!",0,94
dandrea_dandrea,Pierpaolo D'Andrea,43,77,A volte il vincitore è solamente un sognatore che non ha mai mollato!,3,36
bozzanca,Federico Bozzanca,31,207,Sindacalista,2,67
GinCat24,Ginevra Catalano,115,206,cooosa esser Tu? ,1,8
x_avrilvoice,@AvrilLavigne,1859,1856,From the moment I met you everything changed I knew I had to get you whatever the pain I had to take you and make you mine  || Ask for follow back ,2,82
LucaZurli,Luca Zurli,169,322,perchè un grande sogno è meglio di niente e insieme si sogna meglio,3,53
forunk,FORUNK,300,1019,coniugato con due figli piccoli.....non dico altro.non si puo piu andare avanti cosiiii,0,62
antoniopinori,Antonio Pinori,46,109,University's student of administration economy and finance. ,0,44
claudiasanna81,claudiasanna81,10,22,"Dottoranda in Archeologia dell'Università di Granada, Spagna.Laureata in Conservazione dei Beni Culturali, Sassari ",1,95
Murrogh,Murrough O'Brien,25,160,"If You Read This, You Are The Resistence",3,14
valeciliesa,Vale Ricci Perfetti,651,912,"Sono dei gemelli, quindi cambio idea ogni giorno. Prendo la vita con ironia. Mi distraggo spesso. Ho un istinto infallibile, che non ascolto mai. Sorrido sempre",2,62
elisaprovvedi,elisa provvedi,12,41,la vita vale la pena di essere vissuta sempre xchè è bella anzi bellissima,0,78
alexmuse_1991,Ale from F.E.Y,22,38,"Studente di Ingegneria Informatica al Politecnico di Torino, bassista dei Forever Ended Yesterday, appassionato di musica, cinema, informatica e tecnologia.",3,51
Mario_Giannetta,Mario GIANNETTA,246,408,Imprenditore -Commercio all'ingrosso- mi sento italiano ma me ne andrei volentieri a Nizza o a Barcellona.,3,63
fiore_del_male,Ornella Pigati,423,391,"Mi occupo di autismi, di bambini speciali, neurodiversi e conduco da anni in solitaria una ricerca sulla menopausa precoce.Mi sento madre dell'Umanità.",3,33
car_manc,carlo,6,104,aiutatati che Dio ha da fare,2,24
FPanunzi,Fausto Panunzi,2059,371,"Sposato con Vittoria, papà di Chiara e Marco. Professore di Economia, Università Bocconi. ",3,46
fightingstar84,Stella,237,816,Non ho di mio più del sogno del passaggio. Il resto è terra e cielo.,2,74
ArielAle78,Alessandra P.,48,164,"Young woman hungry for culture :) Real bookworm, crazy for travelling, loving art, music, cats, penpalling, drawing, football and ... deep conversations!",3,81
Piotti_21,Sara Piotti,40,152,#NAME?,0,66
politicafree,politicafree,1193,1987,"marcotrombetta, avvocato in Roma e onweb",2,57
alistairpoutney,Sossio Mazzarella,276,448,Sono un disadattato.,3,13
pbertaz,Paolo Bertazzo,34,105,Milanese e milanista. Libero professionista nel settore agro alimentare ed ecologico ambientale. Segretario Nazionale del CNPA,3,18
Loghificio,Loghificio,198,171,"Ogni giorno, una notizia, un logo. ",1,44
AndreaBazzu,Andrea Bazzu,287,671,"http://t.co/kNiDqhZz  MY FACEBOOK PAGE, PLEASE COME HERE!",1,1
giulia_brizzi,Giulia Brizzi,139,235,Come vorrei essere da grande???Vergognosamente felice!!!,2,38
Gabriele78mi,Gabri ®,646,646,Avevo deciso di non parlare piu' ma ho cambiato idea  - BRUZZONIANO -  Oriana Fallaci always in my mind,3,12
MattewGra,Matte Granata,31,95,#Studente di infermieristica presso la Sapienza di Roma .. O almeno ci provo :),3,44
grgvicentini,giorgio vicentini,248,707,"Fino a 20 anni poco,poi ho iniziato a dipingere.Mi alzo prestissimo.",3,73
runrunivanorun,Orsochefugge,437,606,mi siedo dalla parte del torto perchè dall'altra parte tutti i posti sono occupati (...)credevo fosse amore invece era un calesse,3,71
giobeic,Giovanna Beccia,70,161,"Mi piace pensare, sognare e leggere. Credo negli occhi dei bambini e in poco altro. Ho perso la fiducia nella gente e non ho intenzione di andarla a cercare.",0,68
nannalella,'F=Figa',93,161,-Ho sempre le mani BAGNATE- |O| #Calzona #SwanQueen #AHS #GreysAnatomy #Onceuponatime,0,95
Er_Marchesaccio,Il marchese,1,69,...parole in libertà vigilata...,0,54
Falcinelli_A,Andrea Falcinelli,37,108,"Seminarista presso il Pontificio Seminario Marchigiano Pio XI per la diocesi di Senigallia. In tirocinio pastorale nella parrocchia del Portone, Senigallia.",2,77
marcon_luigi,luigi marcon,39,41,"Un paese vuol dire non essere soli, sapere che nella gente, nelle piante, nella terra c'è qualcosa di tuo e che anche quando non ci sei resta ad aspettarti.",0,15
MarijiMazz,Mariji Mazz,64,157,"Ho giurato ad Ippocrate, faccio musica per la gloria e mangio marshmallow.",3,67
Gemellandia,Filomena Di Gennaro,54,112,La vita è bella... e vale la pena viverla!,1,5
Dome_TheBlack,вoв,77,229,"Sono sempre in ritardo.               {1996}http://t.co/XwBzpGbF{E se avessimo preso una droga in un'altra realtà, e questa vita fosse tutta un viaggio?}",2,45
MatteoNannavecc,Nanna.,49,186,Solo un altro sballato in un mondo di sballati...,3,95
nalezzai,pina,117,295,La mia sarditÃ  puÃ² non piacere ad alcuni ma io sono fiera di essere sarda. ,1,29
Rossoweb,Rosario Latronico,32,110,"Padre di Davide, Matteo e del del marchio Cartucciain. Imprenditore, affascinato dalla vera politica, fotografo amatoriale.",0,36
FrattaruoloA,Alfredo Frattaruolo,24,150,"One day you will have to make a choice. You will have to choose what kind of man you want to be. Whatever your choice, a man good or bad, will change the world.",0,69
NichiRoselli,Nicoletta Roselli,253,608,Ci sono perché dicono che ci devo per forza essere. Il gossip è qui.,3,57
DanoPazzo23,Daniele Meanti,60,168,Enjoy ! ,0,6
PaoloCarpini,Paolo Carpini,105,480,Pensionato Salva Italia,0,50
eruammirimo,as usual,30,127,Come al solito.,1,24
CCata_,Claudio Catalani,40,114,"Uomo libero, tu amerai sempre il mare! Il mare è il tuo specchio; contempli la tua anima nello svolgersi infinito della sua onda.                   (Baudelaire)",3,52
domenicocuppari,domenico cuppari,1798,1876,"ho lavorato x 42 anni,pensionato,marito da 37 a,padre e nonno mi dedico al volontariato 118 con misericordia e pulmino amico,ass.onlus trasporti ammal. oncolog.",0,86
nonhosoldi,Carmelo Bonaciti,21,18,"É difficile mettere d'accordo 2 persone, figuriamoci un popolo intero!",3,11
hombrenadamas,oswal,471,759,"Nato da tempo,tanto tempo. Gli piace l'umanità , Roma e la Roma .  ",1,88
SaraCalanca,Sara Calanca,74,122,E quindi? ciccia :3,3,26
LuigiPanza1,Luigi Panza,99,715,le piÃ¹ grandi vittorie nascono sempre da una sconfitta.,0,74
enricocolosimo,enrico colosimo,298,399,Restauratore di Monumenti,0,81
GraziaScuderi,Grazia Scuderi,35,89,E poi ci sono quei momenti in cui il cuore batte cosÃ¬ forte che l'unica cosa da fare Ã¨....scriverlo!!!,0,64
debborahbrega,saso bianchini,31,99,flower grover no sport videogames and poker nlh maniac,2,58
ConsueloBernasc,Consuelo Bernasconi,15,71,Se non hai coraggio lascia perdere l'amore...,1,28
trustno1s,sabrinadercole,149,121,"â€ŽIf I find in myself a desire which no experience in this world can satisfy, the most probable explanation is that I was made for another world. ",2,100
cristinausa75,cristina capanna,12,111,"Laurea Degree, Ph.D, Specialist in research on persoanlity psychology, Usa, North Europe to get back to the Starting Point",0,64
SalvoContino11,Salvatore Contino,27,128,Studente di sociologia e politiche sociali.,0,95
ConcettaGuerra,Concetta Guerra,34,194,"Working Hard, I'll Reach My Goal.",3,96
Yi_Benevolence,Benevolence,1192,1088,Il tentativo di adattamento al mondo è il male assoluto. L'origine dei malesseri e dei crimini. Fate l'elemosina sempre a tutti. - Vegan -,0,65
mariamacisse3,mariama cisse,22,119,la pazzia Ã¨ il mio stile di vita,1,94
AstaAndre,Andrea Asta,64,94,"Futuro progettista o giardiniere, per quel che ne so",2,95
RaffaeleDinelli,Raffaele Dinelli,28,88,artista é chi sà fare di una soluzione un enigma Karl Kraus,2,85
FranKsBigBand,Francesco Esposito,34,133,'Nu Buono Guaglione.,3,79
CrazyDiamond_83,Crazy Diamond,1110,991,"Ogni persona è un abisso, vengono le vertigini a guardarci dentro..Avviso ai miei followers: non sporgetevi troppo.",3,53
Antonio_Biggio,Antonio Biggio,481,745,"Quello che non ci uccide ci rende più forti.Consulente di risparmio aziendale, scrittore e blogger#m5s",2,48
pgcabras,Pier Gianni Cabras,38,101,"atletica leggera, rally, s'ardia, giardini e fiori, formentera, F1, livigno",1,78
Mitch_Airness,Gianmarco Vicinelli,36,204,"Music, NBA, Tech",2,3
Martina_M10,Martina Marinozzi,61,227,I'm a black ©at.Put your lips on me and I can live underwater.,2,19
Michelazazzera,Michele Lazazzera,4,42,"Roma, studente",1,58
evzoppe,Erminia v zoppe ,54,210,,1,81
MaghelladiOz,Stanca di guerra,142,203,M'innamoro di tutto.,3,10
carlobassi02,Carlo Bassi,204,610,"Amm.Del. BacktoWork24 (Gruppo 24 Ore);azionista Sciallino Yatch, Moto Borile, C.Medico Ambrosiano; MediciperTutti",0,48
heileeyum,lou.,1780,1697,"Be my stairs, I'll be your One Direction                                    ",3,26
marmottola,MARTA MOTTOLA,70,121,Tento di tenere in equilibrio gli aerei e la mia vita familiare... arf arf...,2,95
sonia_linus,Sonia Polito,92,627,I'm just a Hepburn livin in a world full of Hiltons.,3,32
SteRoppongi,StefanoDStefano,410,516,"Dispensatore di tenerezze. Spesso melodrammatico, ho la convinzione di essere stato Maria Antonietta in una precedente vita! capostipite del #TeamAmbigui cit. ",0,34
sebagotan,EeeeeeeehMacarena ,253,181,"Non so che cazzo scriverci qui, vuoto!! Stavo pensando di fare un elenco di tutte le parolacce che conosco, ma non ne ho voglia!! Direttamente da:",1,22
muskio75,Marco Zambon,29,31,Mejo far gnente sforsaj che lavorar de gusto...,2,84
anna_gaudenzi,Anna Gaudenzi,45,167,"giornalismo, giornalismi, musica, libri, letture, viaggi",1,90
elisaInsideME,elisa spanish,19,52,what a wonderful GREEN world_,1,24
jaksef,Seraf Santagati,6,80,Scazzo hipsterico,2,53
macinzia,marcin,60,284,donna a cui piace ridere e far ridere...,3,81
robertocassoni,robertocassoni,893,2000,laureato in legge  - imprenditore - scorpione -i miei cani sono nerone e roky,3,30
Lulla_Happy,Happiness. ☮,51,177,Life is Beautiful ☮,1,3
Leta_C,LetiziaC,271,280,Perché il Sud è un luogo dell'Anima e la verità viene sempre dopo il però. I miei pensieri si cullano nel Mediterraneo ,2,13
Clara_coi_ricci,Clara Santoro,50,195,"Siciliana, riccia. A casa mi chiamano Bismarck. Views are just my own. RT are not shared opinions",2,13
JonnyDalMas1,Jonny Dal Mas,54,93," ,ascolto musica  ,leggo libri, guardo film ,veneto a bergamo ma errante in italia e all'estero (sud America) , qui opinioni cazzate , libertÃ  .... ",0,5
fmessina81,francesco messina,26,159,"Romano,a Firenze per incoscienza,o forse vocazione",3,77
pic_24,Mery.V.Piccirillo,30,56,"Studio al classico, o almeno ci provo. Non potrei vivere senza amici, il mio iPod e la fotografia. E gli Swedish House Mafia ovviamente. ",2,91
nsc_INga,NeSonoCerta,93,172,#followthepigeon #slurp #commonplayground ,3,49
Temanuela59,Desolina,190,164,               Amo tutti gli animali. Ho cani gatti un merlo indiano un marito e un figlio adolescente che adoro. Rispetto e aiuto se posso il mio prossimo,3,69
LindaFerid,Linda Ferid,92,97,"la mia bio non la scrivo perché un giorno la pagherete 47,99 €",3,75
MorosiSilvia,Silvia Morosi,312,1200,"Se non provi a spostare l'orizzonte un po' più in là, i sogni non coincideranno mai con la realtà - Apprendista giornalista - http://t.co/a5Ircbrj7Z",0,42
PalumboPers,Anna Palumbo,20,142, nonostante tutto .....  La vita é bella. ,0,94
amiconi76,aka durruti,21,116,mugnaio urlante,3,43
giobre76,Giorgio Bresciani,44,102,Il popolo DETTA libertà!,1,99
aekesici01,Ahmet Erdem Kesici,50,67,La Vittoria Sara Mia,0,27
NicoloCavallini,Nicolò Cavallini,129,156,"Impossibile è solo una parola pronunciata da piccoli uomini che trovano più facile vivere nel mondo che gli è stato dato, piuttosto che cercare di cambiarlo.",2,73
malaaik69,Angelo Sivera,20,37,"Qualunque idea hai, seguila fino in fondo. Se abiti in Italia, in fondo a destra; tira l'acqua grazie!",3,100
GiovaAlbanese,Giovanni Albanese,180,637,"Amo la radio, il giornalismo, lo sport e tutto ciò che è misterioso...perchè tutto va scoperto e raccontato, in questa vita.",2,10
da_Cane,Dialoghi da Cane,705,1249,l' unico cane tanto figo da avere un account twitter,1,8
maurocardone61,Mauro Cardone,82,371,"Se un uomo non ha il coraggio di correre qualche rischio per le sue opinioni, o le sue opinioni non valgono niente o non vale niente lui (Ezra Pound)",2,27
MikyPaola,Miky Paola,10116,246,"••• Mercante di guai e stravangante ottimista ••• È un brutto mestiere,ma qualcuno doveva pur farlo!",0,96
LuciBrente,Luciana Brentegani,175,149,"Diritto, comunicazione, scautismo e altro, tra Verona e Roma",0,22
DragoEnzo,Drago Enzo,546,646,"qui condivido tutto ciò che trovo interessante,divertente,giusto,ingiusto,nessuna distinzione politica,rispetto il pensiero di tutti anche se non lo condivido",0,44
LuzPagoda,LuzPagoda,404,1015,Rockarolla & Football player ,2,19
chokapinga,Davide Silvestri,39,124,"Non sono l'attore ma  un semplice restauratore di quadri. Per chi non mi conoscesse:Piacere, Ansia e Paranoia!",3,89
ValeriaLago3,Valeria Lago,63,83,Di tanto in tanto dovremmo fermarci per capire se siamo nati del tutto,3,54
elenaxel,Elenaxel,241,663,Ho sempre odiato le risposte limitate.,3,35
MicheleT_BZ,Michele Tais,7,18,"Informatica, filosofia, natura, cultura, musica, sport e trekking, viaggi nel mondo e nel pensiero.",1,34
lwtomlinsonsass,your curls,1498,1478,'I'm in love with Harry and his little things',1,49
PrinceNk2,Prince Nìkò,104,369,Studente universitario-promotore eventi.,1,67
Danygreeneyes,Daniela Spina,490,567,"Solare e simpatica, amante dei dubbi e del giallo, ribelle come una mela blu. Se mi segui sono fatti tuoi. ",2,59
federicod1vita,federicodivita,160,292,Bler Rhar Rhe,1,96
GAstuzie,Misantropia  ,422,463,"Ho intrapreso plurime forme d'arte, dalla poesia al cunnilingus, volevo anestetizzarmi, ma ho preso l'herpes.",1,28
Xaririen,Ranieri Privitera,23,85,"Studente, youtuber e futuro videogame developer.Adoro i gatti.E scrivere.Ma anche la Psicologia, l'Informatica e la Filosofia.E le battute squallide.",2,18
UccioMarturano,Uccio Marturano,3,10,Programmatore active server page,2,94
BossoStefano,Stefano Bosso,62,414,Studente in Giurisprudenza. Amante della politica. Quella buona!,2,41
Pink_looveer,P!nk Lover,430,503,"P!nk, my idol, my life... Beam me up, let me be lighter I'm tired of being a fighter! â¤ @justinderrico Nali",0,94
RobiPecoraro,Robi Pecoraro,314,278,Studentessa di #Giurisprudenza (così dicono!) #Io e la Pazienza abbiamo strappato le foto in cui eravamo insieme! #LucianoLigabue. TERMINI IMERESE - Palermo,3,12
SilviaMasini82,Silvia Masini,69,143,Romanista & Gattara,1,64
MauriAnnovati,Maurizio Annovati,56,533,Ingegnere Meccanico,3,85
EleBoingBoing,Eleonora Salvian,47,87,"Future Nurse. Sensibile, sognatrice, romantica.",2,91
solox_te,sonoio,50,341,ogni essere umano e unico.,0,96
Stefunny_83,Stefania Nocera,19,120,Dreamer ,3,54
romafaschifo,Roma fa schifo,1945,195,Chi ha ridotto così la città più bella del mondo?http://t.co/8mZsRBMd4i,2,45
SilvioChiapusso,Silvio Chiapusso,1113,1304,"Sposato con Nadia, papà di 2 bimbi, è responsabile comunicaz. della Fassi Gru SpA (He's married to Nadia, with 2 children,is Communication&PR manager of Fassi)",2,75
__Desiree_,Desiree Cosentino,24,83,Semplicemente innamorata della musica!,2,86
SpenaAnna,Anna Spena,104,187,Perchè le risposte rendono saggi ma le domande rendono umani...,1,40
Giulia_Cordaro,Giulia Cordaro,52,201,"Milanese, curiosa osservatrice in esplorazione della cultura digitale.",3,82
mac_blek,Marco Blengino,164,522,"Impiegato, fotoamatore, appassionato di politica, montagna, buona cucina, cinema e arte. Mi piacciono le nuove sfide.",2,94
Pitimini_86,Roberta Leone,181,279,"Appassionata di #smm, #Newmedia e #comunicazionepolitica Esploratrice dello spazio web. RT is not endorsement.",3,58
marcellocolaiez,Marcello Colaiezzi,112,359,permettetemi di dire la mia,0,90
lmacchiACM18,Luca Macchi,67,440,"Nato a Milano il 18/06/1983,vivo a Barcelona dal 1997.Rossonero di nascita,Perico di adozione.Comuniero dal 2008,dirigo due squadre:AC Milan 18 e Diavolo 18 ",1,87
PratiCristian,Cristian Prati,17,90,Mi piace camminare sulla neve vergine di passi perché non voglio camminare sui pensieri altrui. Ogni passo è un pensiero diverso - G. Guareschi,0,8
GiusyLazzara,giusy lazzara,80,169,Donna impegnata nel sociale e determinata a inseguire e raggiungere tutti i suoi sogni.,3,66
Egoterialistic,Giuseppe Macrì,195,335,'Wrong hour. Wrong day. Wrong year. Wrong life.',0,65
giuliaasha,Giulia Handschin,127,266,"Classe 1992, studentessa di Farmacia a Milano.",0,99
SpaceCowboy21,Matteo,29,100,Adoro i videogame ci gioco dal 94' non ho mai smesso e non ho intenzione di farlo......infine sono dipendente da #OnePiece e gran lettore di comics americani :D,2,2
cityclimber,Sabrina Sposito,90,176,"Urban Planner. Attenta osservatrice della realtà. Costantemente in viaggio, tra luoghi reali e immaginari. Creativa e sperimentatrice.",0,36
ciccioginaghi,Francesco Binaghi,6,48,PhD Fellow in Arabic Linguistics,1,3
marroneslaugh,ligabue. (limit),1617,1993,"smiles, concerts, ac milan and annalisa make me happy. || emmanuela marrone, luciano ligabue il mio atto di fede. || tvd.",3,4
LorenzoDolcetti,LorenzoDolcetti,9,22,Me,0,96
peppeloscomodo,Peppe Lo Scomodo,13,36,"Quando l'ingiustizia diventa legge, resistere diventa un dovere. ---Thomas Jefferson---      http://t.co/smS3loXl3S",0,89
GabrieleAscione,Gabriele Ascione,285,512,Official Twitter Account,2,95
arefilos,Simone De Vivo,101,133,Prima o poi metterò la testa a posto. Avventore del bar sotto il mare. Discepolo del libraio di Selinunte,0,24
g_merli,Greta Merla,41,105,Ad maiora.,1,65
Comunico_70,Comunico,71,322,PI Marina Militare http://t.co/39Dsa25y,3,4
WhyIgnorant,Why Ignorant,564,705,"Ingiuriare i mascalzoni con la satira è cosa nobile, a ben vedere significa onorare gli onesti",1,30
Only_Larry_,NeverSayNoToℒarry,188,725,,3,50
bruschigino,Bruschi Gino,717,1092,My other Twitter profiles: @ginobruschi (main channel) @riflessidime69  (aforismi e citazioni)  @LiveMusic69 (Live music)   @EthnicMusic69   ,1,72
StefanoPizz,Stefano Pizzuto,69,220,"No, grazie.",3,25
r_o_b_e_r_t_o_,Roberto Gazzola,381,1428,essere umano (unica definizione immutabile),1,6
FranzRigatti,Franz Rigatti,132,50,Sono offensivo. E politicamente scorretto.,0,12
todaro_giulia,Giulia Todaro,50,266,"Attrice ,ballerina ,modella ",2,91
luca_dellavalle,Luca Dellavalle,48,157,"Ingegnere, sognatore pragmatico, vedo spesso più di quello che vorrei ma sento il bisogno di non passarci sopra mai!",2,85
GildaMorelli1,Gilda Morelli,546,1224,Adoro gli spazi all'aperto ma so essere attenta a ciò che accade dentro,0,96
Lupennino8,Manuel Fiorini,28,126,"...le stelle stanno in cielo, i sogni non lo so...ma so che sono pochi quelli che si avverano...",2,88
MarziaGrigoli,Marzia Grigoli,88,229,"Pedagogista, educatrice e mamma di 2 bimbi",2,37
Sonjechka8,Sonia Aiello,12,66,Sono padrona di me stessa. Posso tutto. :),2,15
didiofrancy,Francesca Di Dio,0,35,Dovrei saperne un po' di economia ,0,67
grx74,GRX,16,55,The spending power of a government is actually limited only by what is offered on the market in exchange for his currency  ,3,8
sonodibuonumore,AnnA*,766,776,odio le persone scontrose e quelle che alimentano la violenza.Se questo ti appartiene sei pregato di sloggiare.....agisco d istinto....Instagram  Annasky76,2,95
DarioBarbero,Dario Barbero,78,142,cronaca di una vita inaspettata...,3,98
EmptyChrysalis,Chrysalis. . . ♥日本,466,911,"Robert Downey Jr., Johnny Depp, Robert Pattinson, Chris Hemsworth, Brad Pitt. #Marvel - #TheAvengers - #Sherlocked ↕ Otaku and Japan lover. Any problems?",0,34
Ulderico_C,Ulderico Ciancarelli,50,144,La nostra conoscenza può essere solo finita mentre la nostra ignoranza deve essere necessariamente infinita,2,41
MayaMarchioni,Maya Marchioni,153,36,Maya Marchioni rivoluzionaria civile â€¢ http://t.co/SUhWPIBC  #rivoluzionecivile ,0,60
Sgrilla_,S.,54,109,"18. I sorrisi, il sole e il mare mi rendono felice. La pioggia, i pennarelli grigi e l'insalata mi mettono tristezza. Da grande voglio sposare GuÃ¨ â¤",2,18
BlancheZelo,Blanche Zelo,87,222,"Fama di loro il mondo esser non lassa; misericordia e giustizia li sdegna: non ragioniam di lor, ma guarda e passa.",2,32
